"Currency","Date","Rate"
"USD",2018-08-17,"2.5773"
"USD",2018-08-18,"2.5779"
"USD",2018-08-19,"2.5779"
"USD",2018-08-20,"2.5779"
"USD",2018-08-21,"2.5558"
"USD",2018-08-22,"2.5703"
"USD",2018-08-23,"2.5851"
"USD",2018-08-24,"2.5862"
"USD",2018-08-25,"2.5720"
"USD",2018-08-26,"2.5720"
"USD",2018-08-27,"2.5720"
"USD",2018-08-28,"2.5712"
"USD",2018-08-29,"2.5712"
"USD",2018-08-30,"2.5752"
"USD",2018-08-31,"2.5803"
"USD",2018-09-01,"2.5789"
"USD",2018-09-02,"2.5789"
"USD",2018-09-03,"2.5789"
"USD",2018-09-04,"2.5783"
"USD",2018-09-05,"2.5844"
"USD",2018-09-06,"2.6165"
"USD",2018-09-07,"2.6202"
"USD",2018-09-08,"2.6126"
"USD",2018-09-09,"2.6126"
"USD",2018-09-10,"2.6126"
"USD",2018-09-11,"2.5980"
"USD",2018-09-12,"2.6017"
"USD",2018-09-13,"2.6158"
"USD",2018-09-14,"2.6222"
"USD",2018-09-15,"2.6128"
"USD",2018-09-16,"2.6128"
"USD",2018-09-17,"2.6128"
"USD",2018-09-18,"2.6156"
"USD",2018-09-19,"2.6188"
"USD",2018-09-20,"2.6179"
"USD",2018-09-21,"2.6193"
"USD",2018-09-22,"2.6216"
"USD",2018-09-23,"2.6216"
"USD",2018-09-24,"2.6216"
"USD",2018-09-25,"2.6226"
"USD",2018-09-26,"2.6184"
"USD",2018-09-27,"2.6199"
"USD",2018-09-28,"2.6165"
"USD",2018-09-29,"2.6151"
"USD",2018-09-30,"2.6151"
"USD",2018-10-01,"2.6151"
"USD",2018-10-02,"2.6145"
"USD",2018-10-03,"2.6133"
"USD",2018-10-04,"2.6159"
"USD",2018-10-05,"2.6198"
"USD",2018-10-06,"2.6186"
"USD",2018-10-07,"2.6186"
"USD",2018-10-08,"2.6186"
"USD",2018-10-09,"2.6184"
"USD",2018-10-10,"2.6255"
"USD",2018-10-11,"2.6262"
"USD",2018-10-12,"2.6296"
"USD",2018-10-13,"2.6376"
"USD",2018-10-14,"2.6376"
"USD",2018-10-15,"2.6376"
"USD",2018-10-16,"2.6664"
"USD",2018-10-17,"2.6855"
"USD",2018-10-18,"2.6838"
"USD",2018-10-19,"2.7026"
"USD",2018-10-20,"2.6972"
"USD",2018-10-21,"2.6972"
"USD",2018-10-22,"2.6972"
"USD",2018-10-23,"2.6951"
"USD",2018-10-24,"2.7082"
"USD",2018-10-25,"2.7029"
"USD",2018-10-26,"2.7015"
"USD",2018-10-27,"2.6986"
"USD",2018-10-28,"2.6986"
"USD",2018-10-29,"2.6986"
"USD",2018-10-30,"2.7020"
"USD",2018-10-31,"2.7027"
"USD",2018-11-01,"2.7203"
"USD",2018-11-02,"2.7170"
"USD",2018-11-03,"2.7251"
"USD",2018-11-04,"2.7251"
"USD",2018-11-05,"2.7251"
"USD",2018-11-06,"2.7383"
"USD",2018-11-07,"2.7524"
"USD",2018-11-08,"2.7656"
"USD",2018-11-09,"2.7505"
"USD",2018-11-10,"2.7146"
"USD",2018-11-11,"2.7146"
"USD",2018-11-12,"2.7146"
"USD",2018-11-13,"2.7166"
"USD",2018-11-14,"2.7155"
"USD",2018-11-15,"2.7045"
"USD",2018-11-16,"2.6818"
"USD",2018-11-17,"2.6727"
"USD",2018-11-18,"2.6727"
"USD",2018-11-19,"2.6727"
"USD",2018-11-20,"2.6593"
"USD",2018-11-21,"2.6741"
"USD",2018-11-22,"2.6640"
"USD",2018-11-23,"2.6585"
"USD",2018-11-24,"2.6585"
"USD",2018-11-25,"2.6585"
"USD",2018-11-26,"2.6585"
"USD",2018-11-27,"2.6680"
"USD",2018-11-28,"2.6611"
"USD",2018-11-29,"2.6611"
"USD",2018-11-30,"2.6896"
"USD",2018-12-01,"2.6744"
"USD",2018-12-02,"2.6744"
"USD",2018-12-03,"2.6744"
"USD",2018-12-04,"2.6894"
"USD",2018-12-05,"2.68"
"USD",2018-12-06,"2.6733"
"USD",2018-12-07,"2.6668"
"USD",2018-12-08,"2.6682"
"USD",2018-12-09,"2.6682"
"USD",2018-12-10,"2.6682"
"USD",2018-12-11,"2.6670"
"USD",2018-12-12,"2.6609"
"USD",2018-12-13,"2.6594"
"USD",2018-12-14,"2.6642"
"USD",2018-12-15,"2.6678"
"USD",2018-12-16,"2.6678"
"USD",2018-12-17,"2.6678"
"USD",2018-12-18,"2.6656"
"USD",2018-12-19,"2.6655"
"USD",2018-12-20,"2.6647"
"USD",2018-12-21,"2.6626"
"USD",2018-12-22,"2.6627"
"USD",2018-12-23,"2.6627"
"USD",2018-12-24,"2.6627"
"USD",2018-12-25,"2.6617"
"USD",2018-12-26,"2.6627"
"USD",2018-12-27,"2.6639"
"USD",2018-12-28,"2.6689"
"USD",2018-12-29,"2.6766"
"USD",2018-12-30,"2.6766"
"USD",2018-12-31,"2.6766"
"USD",2019-01-01,"2.6727"
"USD",2019-01-02,"2.6727"
"USD",2019-01-03,"2.6727"
"USD",2019-01-04,"2.6752"
"USD",2019-01-05,"2.6744"
"USD",2019-01-06,"2.6744"
"USD",2019-01-07,"2.6744"
"USD",2019-01-08,"2.6744"
"USD",2019-01-09,"2.6702"
"USD",2019-01-10,"2.6675"
"USD",2019-01-11,"2.6675"
"USD",2019-01-12,"2.6686"
"USD",2019-01-13,"2.6686"
"USD",2019-01-14,"2.6686"
"USD",2019-01-15,"2.6650"
"USD",2019-01-16,"2.6644"
"USD",2019-01-17,"2.6634"
"USD",2019-01-18,"2.6633"
"USD",2019-01-19,"2.6629"
"USD",2019-01-20,"2.6629"
"USD",2019-01-21,"2.6629"
"USD",2019-01-22,"2.6613"
"USD",2019-01-23,"2.6611"
"USD",2019-01-24,"2.6599"
"USD",2019-01-25,"2.6595"
"USD",2019-01-26,"2.6573"
"USD",2019-01-27,"2.6573"
"USD",2019-01-28,"2.6573"
"USD",2019-01-29,"2.6570"
"USD",2019-01-30,"2.6552"
"USD",2019-01-31,"2.6550"
"USD",2019-02-01,"2.6547"
"USD",2019-02-02,"2.6554"
"USD",2019-02-03,"2.6554"
"USD",2019-02-04,"2.6554"
"USD",2019-02-05,"2.6524"
"USD",2019-02-06,"2.6506"
"USD",2019-02-07,"2.6487"
"USD",2019-02-08,"2.6471"
"USD",2019-02-09,"2.6461"
"USD",2019-02-10,"2.6461"
"USD",2019-02-11,"2.6461"
"USD",2019-02-12,"2.6460"
"USD",2019-02-13,"2.6442"
"USD",2019-02-14,"2.6438"
"USD",2019-02-15,"2.6420"
"USD",2019-02-16,"2.6413"
"USD",2019-02-17,"2.6413"
"USD",2019-02-18,"2.6413"
"USD",2019-02-19,"2.6404"
"USD",2019-02-20,"2.6498"
"USD",2019-02-21,"2.6574"
"USD",2019-02-22,"2.6570"
"USD",2019-02-23,"2.6598"
"USD",2019-02-24,"2.6598"
"USD",2019-02-25,"2.6598"
"USD",2019-02-26,"2.6751"
"USD",2019-02-27,"2.6770"
"USD",2019-02-28,"2.6940"
"USD",2019-03-01,"2.6794"
"USD",2019-03-02,"2.6736"
"USD",2019-03-03,"2.6736"
"USD",2019-03-04,"2.6736"
"USD",2019-03-05,"2.6706"
"USD",2019-03-06,"2.6749"
"USD",2019-03-07,"2.6810"
"USD",2019-03-08,"2.6878"
"USD",2019-03-09,"2.6878"
"USD",2019-03-10,"2.6878"
"USD",2019-03-11,"2.6878"
"USD",2019-03-12,"2.6866"
"USD",2019-03-13,"2.6877"
"USD",2019-03-14,"2.6872"
"USD",2019-03-15,"2.6864"
"USD",2019-03-16,"2.6861"
"USD",2019-03-17,"2.6861"
"USD",2019-03-18,"2.6861"
"USD",2019-03-19,"2.6840"
"USD",2019-03-20,"2.6840"
"USD",2019-03-21,"2.6816"
"USD",2019-03-22,"2.6793"
"USD",2019-03-23,"2.6821"
"USD",2019-03-24,"2.6821"
"USD",2019-03-25,"2.6821"
"USD",2019-03-26,"2.6822"
"USD",2019-03-27,"2.6892"
"USD",2019-03-28,"2.6956"
"USD",2019-03-29,"2.6969"
"USD",2019-03-30,"2.6914"
"USD",2019-03-31,"2.6914"
"USD",2019-04-01,"2.6914"
"USD",2019-04-02,"2.6927"
"USD",2019-04-03,"2.6937"
"USD",2019-04-04,"2.6904"
"USD",2019-04-05,"2.6903"
"USD",2019-04-06,"2.6903"
"USD",2019-04-07,"2.6903"
"USD",2019-04-08,"2.6903"
"USD",2019-04-09,"2.6893"
"USD",2019-04-10,"2.6893"
"USD",2019-04-11,"2.6912"
"USD",2019-04-12,"2.6960"
"USD",2019-04-13,"2.6953"
"USD",2019-04-14,"2.6953"
"USD",2019-04-15,"2.6953"
"USD",2019-04-16,"2.6916"
"USD",2019-04-17,"2.6906"
"USD",2019-04-18,"2.6931"
"USD",2019-04-19,"2.6939"
"USD",2019-04-20,"2.6935"
"USD",2019-04-21,"2.6935"
"USD",2019-04-22,"2.6935"
"USD",2019-04-23,"2.6975"
"USD",2019-04-24,"2.6981"
"USD",2019-04-25,"2.6984"
"USD",2019-04-26,"2.7007"
"USD",2019-04-27,"2.7007"
"USD",2019-04-28,"2.7007"
"USD",2019-04-29,"2.7007"
"USD",2019-04-30,"2.7007"
"USD",2019-05-01,"2.7029"
"USD",2019-05-02,"2.7044"
"USD",2019-05-03,"2.7051"
"USD",2019-05-04,"2.7070"
"USD",2019-05-05,"2.7070"
"USD",2019-05-06,"2.7070"
"USD",2019-05-07,"2.7083"
"USD",2019-05-08,"2.7248"
"USD",2019-05-09,"2.7384"
"USD",2019-05-10,"2.7384"
"USD",2019-05-11,"2.74"
"USD",2019-05-12,"2.74"
"USD",2019-05-13,"2.74"
"USD",2019-05-14,"2.7435"
"USD",2019-05-15,"2.7422"
"USD",2019-05-16,"2.7425"
"USD",2019-05-17,"2.7426"
"USD",2019-05-18,"2.7424"
"USD",2019-05-19,"2.7424"
"USD",2019-05-20,"2.7424"
"USD",2019-05-21,"2.7470"
"USD",2019-05-22,"2.7676"
"USD",2019-05-23,"2.7756"
"USD",2019-05-24,"2.7799"
"USD",2019-05-25,"2.7802"
"USD",2019-05-26,"2.7802"
"USD",2019-05-27,"2.7802"
"USD",2019-05-28,"2.7811"
"USD",2019-05-29,"2.7876"
"USD",2019-05-30,"2.7997"
"USD",2019-05-31,"2.8023"
"USD",2019-06-01,"2.7870"
"USD",2019-06-02,"2.7870"
"USD",2019-06-03,"2.7870"
"USD",2019-06-04,"2.7793"
"USD",2019-06-05,"2.7648"
"USD",2019-06-06,"2.75"
"USD",2019-06-07,"2.7411"
"USD",2019-06-08,"2.7344"
"USD",2019-06-09,"2.7344"
"USD",2019-06-10,"2.7344"
"USD",2019-06-11,"2.7348"
"USD",2019-06-12,"2.7347"
"USD",2019-06-13,"2.7342"
"USD",2019-06-14,"2.7389"
"USD",2019-06-15,"2.7468"
"USD",2019-06-16,"2.7468"
"USD",2019-06-17,"2.7468"
"USD",2019-06-18,"2.7559"
"USD",2019-06-19,"2.7664"
"USD",2019-06-20,"2.7871"
"USD",2019-06-21,"2.7798"
"USD",2019-06-22,"2.7798"
"USD",2019-06-23,"2.7798"
"USD",2019-06-24,"2.7798"
"USD",2019-06-25,"2.7945"
"USD",2019-06-26,"2.8333"
"USD",2019-06-27,"2.8470"
"USD",2019-06-28,"2.8791"
"USD",2019-06-29,"2.8687"
"USD",2019-06-30,"2.8687"
"USD",2019-07-01,"2.8687"
"USD",2019-07-02,"2.8225"
"USD",2019-07-03,"2.8237"
"USD",2019-07-04,"2.8155"
"USD",2019-07-05,"2.8064"
"USD",2019-07-06,"2.8012"
"USD",2019-07-07,"2.8012"
"USD",2019-07-08,"2.8012"
"USD",2019-07-09,"2.8320"
"USD",2019-07-10,"2.9096"
"USD",2019-07-11,"2.8542"
"USD",2019-07-12,"2.8476"
"USD",2019-07-13,"2.8513"
"USD",2019-07-14,"2.8513"
"USD",2019-07-15,"2.8513"
"USD",2019-07-16,"2.8555"
"USD",2019-07-17,"2.8608"
"USD",2019-07-18,"2.8687"
"USD",2019-07-19,"2.8714"
"USD",2019-07-20,"2.8845"
"USD",2019-07-21,"2.8845"
"USD",2019-07-22,"2.8845"
"USD",2019-07-23,"2.8831"
"USD",2019-07-24,"2.8971"
"USD",2019-07-25,"2.9010"
"USD",2019-07-26,"2.9171"
"USD",2019-07-27,"2.9321"
"USD",2019-07-28,"2.9321"
"USD",2019-07-29,"2.9321"
"USD",2019-07-30,"2.9346"
"USD",2019-07-31,"2.9507"
"USD",2019-08-01,"2.9718"
"USD",2019-08-02,"2.9296"
"USD",2019-08-03,"2.8870"
"USD",2019-08-04,"2.8870"
"USD",2019-08-05,"2.8870"
"USD",2019-08-06,"2.8946"
"USD",2019-08-07,"2.9321"
"USD",2019-08-08,"2.9338"
"USD",2019-08-09,"2.9488"
"USD",2019-08-10,"2.9360"
"USD",2019-08-11,"2.9360"
"USD",2019-08-12,"2.9360"
"USD",2019-08-13,"2.9173"
"USD",2019-08-14,"2.9090"
"USD",2019-08-15,"2.9121"
"USD",2019-08-16,"2.9182"
"USD",2019-08-17,"2.9232"
"USD",2019-08-18,"2.9232"
"USD",2019-08-19,"2.9232"
"USD",2019-08-20,"2.9225"
"USD",2019-08-21,"2.9275"
"USD",2019-08-22,"2.9354"
"USD",2019-08-23,"2.9336"
"USD",2019-08-24,"2.9279"
"USD",2019-08-25,"2.9279"
"USD",2019-08-26,"2.9279"
"USD",2019-08-27,"2.9399"
"USD",2019-08-28,"2.9415"
"USD",2019-08-29,"2.9415"
"USD",2019-08-30,"2.9379"
"USD",2019-08-31,"2.9457"
"USD",2019-09-01,"2.9457"
"USD",2019-09-02,"2.9457"
"USD",2019-09-03,"2.9614"
"USD",2019-09-04,"2.9683"
"USD",2019-09-05,"2.9660"
"USD",2019-09-06,"2.9598"
"USD",2019-09-07,"2.9636"
"USD",2019-09-08,"2.9636"
"USD",2019-09-09,"2.9636"
"USD",2019-09-10,"2.97"
"USD",2019-09-11,"2.9688"
"USD",2019-09-12,"2.9624"
"USD",2019-09-13,"2.9638"
"USD",2019-09-14,"2.9607"
"USD",2019-09-15,"2.9607"
"USD",2019-09-16,"2.9607"
"USD",2019-09-17,"2.9608"
"USD",2019-09-18,"2.9626"
"USD",2019-09-19,"2.9691"
"USD",2019-09-20,"2.9738"
"USD",2019-09-21,"2.9759"
"USD",2019-09-22,"2.9759"
"USD",2019-09-23,"2.9759"
"USD",2019-09-24,"2.9709"
"USD",2019-09-25,"2.9694"
"USD",2019-09-26,"2.9737"
"USD",2019-09-27,"2.9808"
"USD",2019-09-28,"2.9552"
"USD",2019-09-29,"2.9552"
"USD",2019-09-30,"2.9552"
"USD",2019-10-01,"2.9770"
"USD",2019-10-02,"2.9753"
"USD",2019-10-03,"2.9755"
"USD",2019-10-04,"2.97"
"USD",2019-10-05,"2.9657"
"USD",2019-10-06,"2.9657"
"USD",2019-10-07,"2.9657"
"USD",2019-10-08,"2.9677"
"USD",2019-10-09,"2.9683"
"USD",2019-10-10,"2.9633"
"USD",2019-10-11,"2.9714"
"USD",2019-10-12,"2.9701"
"USD",2019-10-13,"2.9701"
"USD",2019-10-14,"2.9701"
"USD",2019-10-15,"2.9701"
"USD",2019-10-16,"2.9701"
"USD",2019-10-17,"2.9663"
"USD",2019-10-18,"2.9682"
"USD",2019-10-19,"2.9718"
"USD",2019-10-20,"2.9718"
"USD",2019-10-21,"2.9718"
"USD",2019-10-22,"2.9701"
"USD",2019-10-23,"2.9710"
"USD",2019-10-24,"2.9661"
"USD",2019-10-25,"2.9515"
"USD",2019-10-26,"2.9453"
"USD",2019-10-27,"2.9453"
"USD",2019-10-28,"2.9453"
"USD",2019-10-29,"2.9460"
"USD",2019-10-30,"2.9545"
"USD",2019-10-31,"2.9632"
"USD",2019-11-01,"2.9597"
"USD",2019-11-02,"2.9582"
"USD",2019-11-03,"2.9582"
"USD",2019-11-04,"2.9582"
"USD",2019-11-05,"2.9653"
"USD",2019-11-06,"2.9644"
"USD",2019-11-07,"2.9608"
"USD",2019-11-08,"2.9586"
"USD",2019-11-09,"2.9613"
"USD",2019-11-10,"2.9613"
"USD",2019-11-11,"2.9613"
"USD",2019-11-12,"2.9633"
"USD",2019-11-13,"2.9618"
"USD",2019-11-14,"2.9568"
"USD",2019-11-15,"2.9608"
"USD",2019-11-16,"2.9723"
"USD",2019-11-17,"2.9723"
"USD",2019-11-18,"2.9723"
"USD",2019-11-19,"2.9736"
"USD",2019-11-20,"2.9735"
"USD",2019-11-21,"2.9776"
"USD",2019-11-22,"2.9781"
"USD",2019-11-23,"2.9749"
"USD",2019-11-24,"2.9749"
"USD",2019-11-25,"2.9749"
"USD",2019-11-26,"2.9753"
"USD",2019-11-27,"2.9712"
"USD",2019-11-28,"2.9754"
"USD",2019-11-29,"2.9744"
"USD",2019-11-30,"2.9695"
"USD",2019-12-01,"2.9695"
"USD",2019-12-02,"2.9695"
"USD",2019-12-03,"2.9675"
"USD",2019-12-04,"2.9627"
"USD",2019-12-05,"2.9573"
"USD",2019-12-06,"2.9573"
"USD",2019-12-07,"2.9466"
"USD",2019-12-08,"2.9466"
"USD",2019-12-09,"2.9466"
"USD",2019-12-10,"2.9446"
"USD",2019-12-11,"2.9089"
"USD",2019-12-12,"2.8896"
"USD",2019-12-13,"2.8661"
"USD",2019-12-14,"2.8647"
"USD",2019-12-15,"2.8647"
"USD",2019-12-16,"2.8647"
"USD",2019-12-17,"2.8787"
"USD",2019-12-18,"2.9044"
"USD",2019-12-19,"2.9055"
"USD",2019-12-20,"2.9043"
"USD",2019-12-21,"2.8957"
"USD",2019-12-22,"2.8957"
"USD",2019-12-23,"2.8957"
"USD",2019-12-24,"2.8760"
"USD",2019-12-25,"2.8680"
"USD",2019-12-26,"2.8746"
"USD",2019-12-27,"2.8694"
"USD",2019-12-28,"2.8696"
"USD",2019-12-29,"2.8696"
"USD",2019-12-30,"2.8696"
"USD",2019-12-31,"2.8677"
"USD",2020-01-01,"2.8661"
"USD",2020-01-02,"2.8661"
"USD",2020-01-03,"2.8661"
"USD",2020-01-04,"2.8672"
"USD",2020-01-05,"2.8672"
"USD",2020-01-06,"2.8672"
"USD",2020-01-07,"2.8716"
"USD",2020-01-08,"2.8716"
"USD",2020-01-09,"2.8734"
"USD",2020-01-10,"2.8870"
"USD",2020-01-11,"2.8986"
"USD",2020-01-12,"2.8986"
"USD",2020-01-13,"2.8986"
"USD",2020-01-14,"2.8980"
"USD",2020-01-15,"2.8876"
"USD",2020-01-16,"2.8862"
"USD",2020-01-17,"2.8818"
"USD",2020-01-18,"2.8781"
"USD",2020-01-19,"2.8781"
"USD",2020-01-20,"2.8781"
"USD",2020-01-21,"2.8770"
"USD",2020-01-22,"2.8877"
"USD",2020-01-23,"2.8895"
"USD",2020-01-24,"2.8867"
"USD",2020-01-25,"2.8870"
"USD",2020-01-26,"2.8870"
"USD",2020-01-27,"2.8870"
"USD",2020-01-28,"2.8944"
"USD",2020-01-29,"2.8929"
"USD",2020-01-30,"2.8999"
"USD",2020-01-31,"2.8934"
"USD",2020-02-01,"2.8898"
"USD",2020-02-02,"2.8898"
"USD",2020-02-03,"2.8898"
"USD",2020-02-04,"2.8834"
"USD",2020-02-05,"2.8603"
"USD",2020-02-06,"2.8577"
"USD",2020-02-07,"2.8612"
"USD",2020-02-08,"2.8629"
"USD",2020-02-09,"2.8629"
"USD",2020-02-10,"2.8629"
"USD",2020-02-11,"2.8671"
"USD",2020-02-12,"2.8698"
"USD",2020-02-13,"2.8686"
"USD",2020-02-14,"2.8741"
"USD",2020-02-15,"2.8718"
"USD",2020-02-16,"2.8718"
"USD",2020-02-17,"2.8718"
"USD",2020-02-18,"2.8678"
"USD",2020-02-19,"2.8631"
"USD",2020-02-20,"2.8422"
"USD",2020-02-21,"2.8265"
"USD",2020-02-22,"2.8299"
"USD",2020-02-23,"2.8299"
"USD",2020-02-24,"2.8299"
"USD",2020-02-25,"2.8079"
"USD",2020-02-26,"2.7946"
"USD",2020-02-27,"2.7928"
"USD",2020-02-28,"2.8042"
"USD",2020-02-29,"2.7905"
"USD",2020-03-01,"2.7905"
"USD",2020-03-02,"2.7905"
"USD",2020-03-03,"2.7835"
"USD",2020-03-04,"2.7835"
"USD",2020-03-05,"2.7860"
"USD",2020-03-06,"2.7735"
"USD",2020-03-07,"2.7748"
"USD",2020-03-08,"2.7748"
"USD",2020-03-09,"2.7748"
"USD",2020-03-10,"2.7963"
"USD",2020-03-11,"2.8463"
"USD",2020-03-12,"2.8791"
"USD",2020-03-13,"2.9494"
"USD",2020-03-14,"2.9942"
"USD",2020-03-15,"2.9942"
"USD",2020-03-16,"2.9942"
"USD",2020-03-17,"3.0118"
"USD",2020-03-18,"3.0807"
"USD",2020-03-19,"3.1804"
"USD",2020-03-20,"3.1568"
"USD",2020-03-21,"3.1880"
"USD",2020-03-22,"3.1880"
"USD",2020-03-23,"3.1880"
"USD",2020-03-24,"3.2389"
"USD",2020-03-25,"3.4494"
"USD",2020-03-26,"3.4576"
"USD",2020-03-27,"3.4842"
"USD",2020-03-28,"3.2896"
"USD",2020-03-29,"3.2896"
"USD",2020-03-30,"3.2896"
"USD",2020-03-31,"3.2845"
"USD",2020-04-01,"3.2816"
"USD",2020-04-02,"3.2413"
"USD",2020-04-03,"3.1813"
"USD",2020-04-04,"3.1576"
"USD",2020-04-05,"3.1576"
"USD",2020-04-06,"3.1576"
"USD",2020-04-07,"3.1740"
"USD",2020-04-08,"3.1748"
"USD",2020-04-09,"3.1794"
"USD",2020-04-10,"3.1794"
"USD",2020-04-11,"3.1456"
"USD",2020-04-12,"3.1456"
"USD",2020-04-13,"3.1456"
"USD",2020-04-14,"3.1349"
"USD",2020-04-15,"3.1349"
"USD",2020-04-16,"3.1334"
"USD",2020-04-17,"3.1361"
"USD",2020-04-18,"3.1361"
"USD",2020-04-19,"3.1361"
"USD",2020-04-20,"3.1361"
"USD",2020-04-21,"3.1361"
"USD",2020-04-22,"3.1696"
"USD",2020-04-23,"3.1749"
"USD",2020-04-24,"3.1854"
"USD",2020-04-25,"3.2027"
"USD",2020-04-26,"3.2027"
"USD",2020-04-27,"3.2027"
"USD",2020-04-28,"3.2044"
"USD",2020-04-29,"3.2014"
"USD",2020-04-30,"3.2032"
"USD",2020-05-01,"3.2060"
"USD",2020-05-02,"3.1923"
"USD",2020-05-03,"3.1923"
"USD",2020-05-04,"3.1923"
"USD",2020-05-05,"3.2095"
"USD",2020-05-06,"3.1998"
"USD",2020-05-07,"3.1999"
"USD",2020-05-08,"3.2032"
"USD",2020-05-09,"3.21"
"USD",2020-05-10,"3.21"
"USD",2020-05-11,"3.21"
"USD",2020-05-12,"3.2106"
"USD",2020-05-13,"3.2106"
"USD",2020-05-14,"3.2037"
"USD",2020-05-15,"3.2033"
"USD",2020-05-16,"3.2005"
"USD",2020-05-17,"3.2005"
"USD",2020-05-18,"3.2005"
"USD",2020-05-19,"3.2012"
"USD",2020-05-20,"3.2010"
"USD",2020-05-21,"3.2012"
"USD",2020-05-22,"3.1920"
"USD",2020-05-23,"3.1916"
"USD",2020-05-24,"3.1916"
"USD",2020-05-25,"3.1916"
"USD",2020-05-26,"3.1916"
"USD",2020-05-27,"3.1916"
"USD",2020-05-28,"3.1901"
"USD",2020-05-29,"3.1865"
"USD",2020-05-30,"3.1761"
"USD",2020-05-31,"3.1761"
"USD",2020-06-01,"3.1761"
"USD",2020-06-02,"3.1172"
"USD",2020-06-03,"3.0772"
"USD",2020-06-04,"3.0416"
"USD",2020-06-05,"2.9841"
"USD",2020-06-06,"2.9562"
"USD",2020-06-07,"2.9562"
"USD",2020-06-08,"2.9562"
"USD",2020-06-09,"2.9805"
"USD",2020-06-10,"3.0648"
"USD",2020-06-11,"3.0393"
"USD",2020-06-12,"3.0387"
"USD",2020-06-13,"3.0401"
"USD",2020-06-14,"3.0401"
"USD",2020-06-15,"3.0401"
"USD",2020-06-16,"3.0608"
"USD",2020-06-17,"3.0643"
"USD",2020-06-18,"3.0404"
"USD",2020-06-19,"3.0372"
"USD",2020-06-20,"3.0385"
"USD",2020-06-21,"3.0385"
"USD",2020-06-22,"3.0385"
"USD",2020-06-23,"3.0442"
"USD",2020-06-24,"3.0535"
"USD",2020-06-25,"3.0556"
"USD",2020-06-26,"3.0551"
"USD",2020-06-27,"3.0556"
"USD",2020-06-28,"3.0556"
"USD",2020-06-29,"3.0556"
"USD",2020-06-30,"3.0552"
"USD",2020-07-01,"3.0568"
"USD",2020-07-02,"3.0567"
"USD",2020-07-03,"3.0463"
"USD",2020-07-04,"3.0465"
"USD",2020-07-05,"3.0465"
"USD",2020-07-06,"3.0465"
"USD",2020-07-07,"3.0532"
"USD",2020-07-08,"3.0552"
"USD",2020-07-09,"3.0594"
"USD",2020-07-10,"3.06"
"USD",2020-07-11,"3.0624"
"USD",2020-07-12,"3.0624"
"USD",2020-07-13,"3.0624"
"USD",2020-07-14,"3.0614"
"USD",2020-07-15,"3.0633"
"USD",2020-07-16,"3.0651"
"USD",2020-07-17,"3.0652"
"USD",2020-07-18,"3.0651"
"USD",2020-07-19,"3.0651"
"USD",2020-07-20,"3.0651"
"USD",2020-07-21,"3.0672"
"USD",2020-07-22,"3.0701"
"USD",2020-07-23,"3.0592"
"USD",2020-07-24,"3.0653"
"USD",2020-07-25,"3.0731"
"USD",2020-07-26,"3.0731"
"USD",2020-07-27,"3.0731"
"USD",2020-07-28,"3.0727"
"USD",2020-07-29,"3.0779"
"USD",2020-07-30,"3.0771"
"USD",2020-07-31,"3.0719"
"USD",2020-08-01,"3.0721"
"USD",2020-08-02,"3.0721"
"USD",2020-08-03,"3.0721"
"USD",2020-08-04,"3.0719"
"USD",2020-08-05,"3.0729"
"USD",2020-08-06,"3.0739"
"USD",2020-08-07,"3.0737"
"USD",2020-08-08,"3.0758"
"USD",2020-08-09,"3.0758"
"USD",2020-08-10,"3.0758"
"USD",2020-08-11,"3.0743"
"USD",2020-08-12,"3.0747"
"USD",2020-08-13,"3.0785"
"USD",2020-08-14,"3.0728"
"USD",2020-08-15,"3.0738"
"USD",2020-08-16,"3.0738"
"USD",2020-08-17,"3.0738"
"USD",2020-08-18,"3.0686"
"USD",2020-08-19,"3.0726"
"USD",2020-08-20,"3.0746"
"USD",2020-08-21,"3.0718"
"USD",2020-08-22,"3.0737"
"USD",2020-08-23,"3.0737"
"USD",2020-08-24,"3.0737"
"USD",2020-08-25,"3.0743"
"USD",2020-08-26,"3.0778"
"USD",2020-08-27,"3.0804"
"USD",2020-08-28,"3.0696"
"USD",2020-08-29,"3.0696"
"USD",2020-08-30,"3.0696"
"USD",2020-08-31,"3.0696"
"USD",2020-09-01,"3.0714"
"USD",2020-09-02,"3.0762"
"USD",2020-09-03,"3.0751"
"USD",2020-09-04,"3.0782"
"USD",2020-09-05,"3.0804"
"USD",2020-09-06,"3.0804"
"USD",2020-09-07,"3.0804"
"USD",2020-09-08,"3.0829"
"USD",2020-09-09,"3.0890"
"USD",2020-09-10,"3.0975"
"USD",2020-09-11,"3.0989"
"USD",2020-09-12,"3.1140"
"USD",2020-09-13,"3.1140"
"USD",2020-09-14,"3.1140"
"USD",2020-09-15,"3.1308"
"USD",2020-09-16,"3.1546"
"USD",2020-09-17,"3.1547"
"USD",2020-09-18,"3.1886"
"USD",2020-09-19,"3.2140"
"USD",2020-09-20,"3.2140"
"USD",2020-09-21,"3.2140"
"USD",2020-09-22,"3.2295"
"USD",2020-09-23,"3.2537"
"USD",2020-09-24,"3.2641"
"USD",2020-09-25,"3.2897"
"USD",2020-09-26,"3.3332"
"USD",2020-09-27,"3.3332"
"USD",2020-09-28,"3.3332"
"USD",2020-09-29,"3.3203"
"USD",2020-09-30,"3.2878"
"USD",2020-10-01,"3.2059"
